date,value
2024-01-23 11:00:00,-0.0081
2024-01-23 12:00:00,-0.0097
2024-01-23 13:00:00,-0.0075
2024-01-23 14:00:00,-0.0121
2024-01-23 15:00:00,-0.0121
2024-01-23 16:00:00,-0.0162
2024-01-23 17:00:00,-0.0154
2024-01-23 18:00:00,-0.0186
2024-01-23 19:00:00,-0.0239
2024-01-23 20:00:00,-0.0213
2024-01-23 21:00:00,-0.0243
2024-01-23 22:00:00,-0.0282
2024-01-23 23:00:00,-0.0278
2024-01-24 00:00:00,-0.031
2024-01-24 01:00:00,-0.0304
2024-01-24 02:00:00,-0.0345
2024-01-24 03:00:00,-0.0331
2024-01-24 04:00:00,-0.0349
2024-01-24 05:00:00,-0.0363
2024-01-24 06:00:00,-0.0349
2024-01-24 07:00:00,-0.039
2024-01-24 08:00:00,-0.0392
2024-01-24 09:00:00,-0.039
2024-01-24 10:00:00,-0.0442
2024-01-24 11:00:00,-0.0457
2024-01-24 12:00:00,-0.0465
2024-01-24 13:00:00,-0.0487
2024-01-24 14:00:00,-0.053
2024-01-24 15:00:00,-0.0544
2024-01-24 16:00:00,-0.0558
2024-01-24 17:00:00,-0.0581
2024-01-24 18:00:00,-0.0607
2024-01-24 19:00:00,-0.0605
2024-01-24 20:00:00,-0.0656
2024-01-24 21:00:00,-0.0682
2024-01-24 22:00:00,-0.0721
2024-01-24 23:00:00,-0.0721
2024-01-25 00:00:00,-0.0759
2024-01-25 01:00:00,-0.0776
2024-01-25 02:00:00,-0.0778
2024-01-25 03:00:00,-0.0788
2024-01-25 04:00:00,-0.0731
2024-01-25 05:00:00,-0.0717
2024-01-25 06:00:00,-0.0701
2024-01-25 07:00:00,-0.0698
2024-01-25 08:00:00,-0.0652
2024-01-25 09:00:00,-0.0674
2024-01-25 10:00:00,-0.0638
2024-01-25 11:00:00,-0.065
2024-01-25 12:00:00,-0.0623
2024-01-25 13:00:00,-0.0627
2024-01-25 14:00:00,-0.0603
2024-01-25 15:00:00,-0.0607
2024-01-25 16:00:00,-0.0627
2024-01-25 17:00:00,-0.0621
2024-01-25 18:00:00,-0.0648
2024-01-25 19:00:00,-0.0629
2024-01-25 20:00:00,-0.0658
2024-01-25 21:00:00,-0.0678
2024-01-25 22:00:00,-0.0686
2024-01-25 23:00:00,-0.0686
2024-01-26 00:00:00,-0.0701
2024-01-26 01:00:00,-0.0696
2024-01-26 02:00:00,-0.0672
2024-01-26 03:00:00,-0.0674
2024-01-26 04:00:00,-0.065
2024-01-26 05:00:00,-0.0611
2024-01-26 06:00:00,-0.0609
2024-01-26 07:00:00,-0.0572
2024-01-26 08:00:00,-0.0568
2024-01-26 09:00:00,-0.0538
2024-01-26 10:00:00,-0.056
2024-01-26 11:00:00,-0.0516
2024-01-26 12:00:00,-0.0524
2024-01-26 13:00:00,-0.0544
2024-01-26 14:00:00,-0.0499
2024-01-26 15:00:00,-0.053
2024-01-26 16:00:00,-0.0516
2024-01-26 17:00:00,-0.0455
2024-01-26 18:00:00,-0.0463
2024-01-26 19:00:00,-0.0471
2024-01-26 20:00:00,-0.0436
2024-01-26 21:00:00,-0.0453
2024-01-26 22:00:00,-0.0424
2024-01-26 23:00:00,-0.0412
2024-01-27 00:00:00,-0.0412
2024-01-27 01:00:00,-0.04
2024-01-27 02:00:00,-0.041
2024-01-27 03:00:00,-0.0381
2024-01-27 04:00:00,-0.0359
2024-01-27 05:00:00,-0.0367
2024-01-27 06:00:00,-0.0335
2024-01-27 07:00:00,-0.0325
2024-01-27 08:00:00,-0.03
2024-01-27 09:00:00,-0.0294
2024-01-27 10:00:00,-0.0256
2024-01-27 11:00:00,-0.0237
2024-01-27 12:00:00,-0.0205
2024-01-27 13:00:00,-0.0174
2024-01-27 14:00:00,-0.0125
2024-01-27 15:00:00,-0.0095
2024-01-27 16:00:00,-0.0107
2024-01-27 17:00:00,-0.0069
2024-01-27 18:00:00,-0.0042
2024-01-27 19:00:00,0.0023
2024-01-27 20:00:00,0.0027
2024-01-27 21:00:00,0.0033
2024-01-27 22:00:00,0.0068
2024-01-27 23:00:00,0.0053
2024-01-28 00:00:00,0.0068
2024-01-28 01:00:00,0.0061
2024-01-28 02:00:00,0.0072
2024-01-28 03:00:00,0.0084
2024-01-28 04:00:00,0.0061
2024-01-28 05:00:00,0.0066
2024-01-28 06:00:00,0.0051
2024-01-28 07:00:00,0.0108
2024-01-28 08:00:00,0.0059
2024-01-28 09:00:00,0.0043
2024-01-28 10:00:00,0.0047
2024-01-28 11:00:00,0.0035
2024-01-28 12:00:00,0.0005
2024-01-28 13:00:00,-0.0006
2024-01-28 14:00:00,0.0055
2024-01-28 15:00:00,-0.0012
2024-01-28 16:00:00,-0.002
2024-01-28 17:00:00,-0.0012
2024-01-28 18:00:00,-0.0073
2024-01-28 19:00:00,-0.004
2024-01-28 20:00:00,-0.0058
2024-01-28 21:00:00,-0.0056
2024-01-28 22:00:00,-0.0107
2024-01-28 23:00:00,-0.0089
2024-01-29 00:00:00,-0.0101
2024-01-29 01:00:00,-0.0093
2024-01-29 02:00:00,-0.0099
2024-01-29 03:00:00,-0.0081
2024-01-29 04:00:00,-0.0093
2024-01-29 05:00:00,-0.0113
2024-01-29 06:00:00,-0.0091
2024-01-29 07:00:00,-0.0109
2024-01-29 08:00:00,-0.0121
2024-01-29 09:00:00,-0.0119
2024-01-29 10:00:00,-0.0132
2024-01-29 11:00:00,-0.0125
2024-01-29 12:00:00,-0.0115
2024-01-29 13:00:00,-0.0113
2024-01-29 14:00:00,-0.0097
2024-01-29 15:00:00,-0.0123
2024-01-29 16:00:00,-0.0103
2024-01-29 17:00:00,-0.0091
2024-01-29 18:00:00,-0.0095
2024-01-29 19:00:00,-0.0087
2024-01-29 20:00:00,-0.0091
2024-01-29 21:00:00,-0.0113
2024-01-29 22:00:00,-0.0077
2024-01-29 23:00:00,-0.0089
2024-01-30 00:00:00,-0.0067
2024-01-30 01:00:00,-0.004
2024-01-30 02:00:00,-0.0028
2024-01-30 03:00:00,-0.0073
2024-01-30 04:00:00,-0.0022
2024-01-30 05:00:00,-0.0008
2024-01-30 06:00:00,0.0027
2024-01-30 07:00:00,-0.003
2024-01-30 08:00:00,0.0053
2024-01-30 09:00:00,0.0051
2024-01-30 10:00:00,0.0145
2024-01-30 11:00:00,0.0147
2024-01-30 12:00:00,0.0149
2024-01-30 13:00:00,0.0147
2024-01-30 14:00:00,0.0169
2024-01-30 15:00:00,0.0122
2024-01-30 16:00:00,0.0118
2024-01-30 17:00:00,0.0102
2024-01-30 18:00:00,0.0106
2024-01-30 19:00:00,0.0082
2024-01-30 20:00:00,0.0094
2024-01-30 21:00:00,0.009
2024-01-30 22:00:00,0.0049
2024-01-30 23:00:00,0.0066
2024-01-31 00:00:00,0.0051
2024-01-31 01:00:00,0.0023
2024-01-31 02:00:00,0.0061
2024-01-31 03:00:00,0.0017
2024-01-31 04:00:00,0.0003
2024-01-31 05:00:00,-0.0002
2024-01-31 06:00:00,-0.0038
2024-01-31 07:00:00,-0.0038
2024-01-31 08:00:00,-0.0052
2024-01-31 09:00:00,-0.0067
2024-01-31 10:00:00,-0.0042
2024-01-31 11:00:00,-0.0107
2024-01-31 12:00:00,-0.0089
2024-01-31 13:00:00,-0.0077
2024-01-31 14:00:00,-0.0119
2024-01-31 15:00:00,-0.0097
2024-01-31 16:00:00,-0.0095
2024-01-31 17:00:00,-0.0101
2024-01-31 18:00:00,-0.0085
2024-01-31 19:00:00,-0.0113
2024-01-31 20:00:00,-0.0095
2024-01-31 21:00:00,-0.0113
2024-01-31 22:00:00,-0.0109
2024-01-31 23:00:00,-0.0113
2024-02-01 00:00:00,-0.0121
2024-02-01 01:00:00,-0.0148
2024-02-01 02:00:00,-0.0148
2024-02-01 03:00:00,-0.013
2024-02-01 04:00:00,-0.0144
2024-02-01 05:00:00,-0.0144
2024-02-01 06:00:00,-0.016
2024-02-01 07:00:00,-0.0184
2024-02-01 08:00:00,-0.0154
2024-02-01 09:00:00,-0.016
2024-02-01 10:00:00,-0.0168
2024-02-01 11:00:00,-0.0166
2024-02-01 12:00:00,-0.0195
2024-02-01 13:00:00,-0.0186
2024-02-01 14:00:00,-0.0219
