date,value
2024-01-08 00:00:00,14291.89
2024-01-08 03:00:00,15165.7
2024-01-08 06:00:00,15910.13
2024-01-08 09:00:00,16385.16
2024-01-08 12:00:00,16994.35
2024-01-08 15:00:00,17431.29
2024-01-08 18:00:00,18091.22
2024-01-08 21:00:00,18786.14
2024-01-09 00:00:00,19301.1
2024-01-09 03:00:00,19324.4
2024-01-09 06:00:00,18899.19
2024-01-09 09:00:00,17834.68
2024-01-09 12:00:00,16296.13
2024-01-09 15:00:00,14833.16
2024-01-09 18:00:00,13352.5
2024-01-09 21:00:00,12236.85
2024-01-10 00:00:00,11206.28
2024-01-10 03:00:00,10573.21
2024-01-10 06:00:00,9792.813
2024-01-10 09:00:00,9520.975
2024-01-10 12:00:00,9349.95
2024-01-10 15:00:00,9746.563
2024-01-10 18:00:00,10320.33
2024-01-10 21:00:00,11255.96
2024-01-11 00:00:00,12127.06
2024-01-11 03:00:00,12907.81
2024-01-11 06:00:00,13414.42
2024-01-11 09:00:00,13581.96
2024-01-11 12:00:00,13576.04
2024-01-11 15:00:00,13356.01
2024-01-11 18:00:00,13251.55
2024-01-11 21:00:00,13164.3
2024-01-12 00:00:00,13228.08
2024-01-12 03:00:00,13497.31
2024-01-12 06:00:00,14105.95
2024-01-12 09:00:00,14629.05
2024-01-12 12:00:00,15306.97
2024-01-12 15:00:00,15687.13
2024-01-12 18:00:00,15683.79
2024-01-12 21:00:00,15308.36
2024-01-13 00:00:00,14584.92
2024-01-13 03:00:00,13766.76
2024-01-13 06:00:00,12910.01
2024-01-13 09:00:00,12596.42
2024-01-13 12:00:00,12790.44
2024-01-13 15:00:00,13608.96
2024-01-13 18:00:00,14643.89
2024-01-13 21:00:00,15726.56
2024-01-14 00:00:00,16273.16
2024-01-14 03:00:00,16262.41
2024-01-14 06:00:00,15935.42
2024-01-14 09:00:00,15341.71
2024-01-14 12:00:00,15004
2024-01-14 15:00:00,14796.26
2024-01-14 18:00:00,15063.4
2024-01-14 21:00:00,15167.78
2024-01-15 00:00:00,15706.74
2024-01-15 03:00:00,15982.38
2024-01-15 06:00:00,16413.91
2024-01-15 09:00:00,16399.43
2024-01-15 12:00:00,16453.91
2024-01-15 15:00:00,15952.04
2024-01-15 18:00:00,15430.81
2024-01-15 21:00:00,14688
2024-01-16 00:00:00,13731.42
2024-01-16 03:00:00,13007.92
2024-01-16 06:00:00,12043.4
2024-01-16 09:00:00,11933.79
2024-01-16 12:00:00,11901.05
2024-01-16 15:00:00,12670.45
2024-01-16 18:00:00,13480.41
2024-01-16 21:00:00,14627.96
2024-01-17 00:00:00,15200.95
2024-01-17 03:00:00,15665.08
2024-01-17 06:00:00,15732.88
2024-01-17 09:00:00,15594.49
2024-01-17 12:00:00,15470.17
2024-01-17 15:00:00,15323.54
2024-01-17 18:00:00,15376.96
2024-01-17 21:00:00,15427.06
2024-01-18 00:00:00,15619.05
2024-01-18 03:00:00,15743.46
2024-01-18 06:00:00,15753.71
2024-01-18 09:00:00,15697.9
2024-01-18 12:00:00,15482.55
2024-01-18 15:00:00,15205.66
2024-01-18 18:00:00,14806.99
2024-01-18 21:00:00,14284.45
2024-01-19 00:00:00,13611.3
2024-01-19 03:00:00,12848.92
2024-01-19 06:00:00,12133.6
2024-01-19 09:00:00,11718.26
2024-01-19 12:00:00,11790.3
2024-01-19 15:00:00,12477.88
2024-01-19 18:00:00,13616.05
2024-01-19 21:00:00,14730.05
2024-01-20 00:00:00,15738.15
2024-01-20 03:00:00,16211.84
2024-01-20 06:00:00,16230.74
2024-01-20 09:00:00,15955.59
2024-01-20 12:00:00,15685.61
2024-01-20 15:00:00,15391.83
2024-01-20 18:00:00,15468.76
2024-01-20 21:00:00,15623.44
2024-01-21 00:00:00,15875.54
2024-01-21 03:00:00,16104.85
2024-01-21 06:00:00,16279.74
2024-01-21 09:00:00,16185.05
2024-01-21 12:00:00,15996.4
2024-01-21 15:00:00,15599.83
2024-01-21 18:00:00,15086.8
2024-01-21 21:00:00,14439.31
2024-01-22 00:00:00,13599.1
2024-01-22 03:00:00,12646.79
2024-01-22 06:00:00,11777.19
2024-01-22 09:00:00,11092.26
2024-01-22 12:00:00,10962.79
2024-01-22 15:00:00,11405.7
2024-01-22 18:00:00,12232.28
2024-01-22 21:00:00,13042.89
2024-01-23 00:00:00,13938.89
2024-01-23 03:00:00,14151.09
2024-01-23 06:00:00,14449.31
2024-01-23 09:00:00,14407.54
2024-01-23 12:00:00,14879.83
2024-01-23 15:00:00,15026.25
2024-01-23 18:00:00,15789.5
2024-01-23 21:00:00,16132.3
2024-01-24 00:00:00,16562.86
2024-01-24 03:00:00,16669.66
2024-01-24 06:00:00,16820.06
2024-01-24 09:00:00,16595.68
2024-01-24 12:00:00,16446.97
2024-01-24 15:00:00,16052.59
2024-01-24 18:00:00,15518.46
2024-01-24 21:00:00,14863.41
2024-01-25 00:00:00,14233.5
2024-01-25 03:00:00,13545.85
2024-01-25 06:00:00,13050.13
2024-01-25 09:00:00,12686.3
2024-01-25 12:00:00,12726.91
2024-01-25 15:00:00,13117.91
2024-01-25 18:00:00,13605.88
2024-01-25 21:00:00,14369.96
2024-01-26 00:00:00,14911.28
2024-01-26 03:00:00,15208.47
2024-01-26 06:00:00,15310.08
2024-01-26 09:00:00,15448.75
2024-01-26 12:00:00,15215.45
2024-01-26 15:00:00,15262.16
2024-01-26 18:00:00,15359.85
2024-01-26 21:00:00,15472.84
2024-01-27 00:00:00,15682.29
2024-01-27 03:00:00,16058.47
2024-01-27 06:00:00,16358.13
2024-01-27 09:00:00,16462.1
2024-01-27 12:00:00,16442.66
2024-01-27 15:00:00,16032.1
2024-01-27 18:00:00,15409.21
2024-01-27 21:00:00,14549.4
2024-01-28 00:00:00,13748.71
2024-01-28 03:00:00,12829.54
2024-01-28 06:00:00,12090.44
2024-01-28 09:00:00,11589.29
2024-01-28 12:00:00,11313.76
2024-01-28 15:00:00,11547.39
2024-01-28 18:00:00,12164.04
2024-01-28 21:00:00,13142.83
2024-01-29 00:00:00,14264.89
2024-01-29 03:00:00,15433.89
2024-01-29 06:00:00,16282.39
2024-01-29 09:00:00,17013.9
2024-01-29 12:00:00,17398.99
2024-01-29 15:00:00,17822.06
2024-01-29 18:00:00,18141.55
2024-01-29 21:00:00,18733.65
2024-01-30 00:00:00,19020.66
2024-01-30 03:00:00,19060.88
2024-01-30 06:00:00,18571.26
2024-01-30 09:00:00,17589.24
2024-01-30 12:00:00,16166.4
2024-01-30 15:00:00,14806.58
2024-01-30 18:00:00,13568.69
2024-01-30 21:00:00,12461.41
2024-01-31 00:00:00,11717.79
2024-01-31 03:00:00,11071.13
2024-01-31 06:00:00,10575.74
2024-01-31 09:00:00,10223.44
2024-01-31 12:00:00,10323.55
2024-01-31 15:00:00,10396.26
2024-01-31 18:00:00,10889.96
2024-01-31 21:00:00,11307.25
2024-02-01 00:00:00,11899.4
2024-02-01 03:00:00,12253.2
2024-02-01 06:00:00,12757.16
2024-02-01 09:00:00,12854.44
2024-02-01 12:00:00,13030.13
2024-02-01 15:00:00,13009.14
2024-02-01 18:00:00,13010.54
2024-02-01 21:00:00,12974.44
2024-02-02 00:00:00,13066.74
2024-02-02 03:00:00,13196.16
2024-02-02 06:00:00,13503.94
2024-02-02 09:00:00,14043.99
2024-02-02 12:00:00,14519.2
2024-02-02 15:00:00,15003.99
2024-02-02 18:00:00,15151.2
2024-02-02 21:00:00,14919.15
2024-02-03 00:00:00,14272.34
2024-02-03 03:00:00,13589.1
2024-02-03 06:00:00,12836.69
2024-02-03 09:00:00,12568.65
2024-02-03 12:00:00,12898.59
2024-02-03 15:00:00,13559.4
2024-02-03 18:00:00,14703.21
2024-02-03 21:00:00,15603.68
2024-02-04 00:00:00,16447.71
2024-02-04 03:00:00,16756.18
2024-02-04 06:00:00,16872.48
2024-02-04 09:00:00,16557.94
2024-02-04 12:00:00,16392.73
2024-02-04 15:00:00,15966.84
2024-02-04 18:00:00,15767.25
2024-02-04 21:00:00,15718.1
2024-02-05 00:00:00,15699
2024-02-05 03:00:00,15789.6
2024-02-05 06:00:00,15970.76
2024-02-05 09:00:00,15976.35
2024-02-05 12:00:00,15791.24
2024-02-05 15:00:00,15498
2024-02-05 18:00:00,14941.91
2024-02-05 21:00:00,14247.03
2024-02-06 00:00:00,13489.09
2024-02-06 03:00:00,12633.28
2024-02-06 06:00:00,11885.3
2024-02-06 09:00:00,11451.97
2024-02-06 12:00:00,11522.95
2024-02-06 15:00:00,12163.42
2024-02-06 18:00:00,13160.56
2024-02-06 21:00:00,14127.59
2024-02-07 00:00:00,14943.34
2024-02-07 03:00:00,15098.14
2024-02-07 06:00:00,14995.75
2024-02-07 09:00:00,14658.51
2024-02-07 12:00:00,14437.69
2024-02-07 15:00:00,14294.65
2024-02-07 18:00:00,14691.01
2024-02-07 21:00:00,14952.76
2024-02-08 00:00:00,15537.26
2024-02-08 03:00:00,16053.86
2024-02-08 06:00:00,16512.96
2024-02-08 09:00:00,16612.96
2024-02-08 12:00:00,16626.6
2024-02-08 15:00:00,16128.91
2024-02-08 18:00:00,15503.92
2024-02-08 21:00:00,14792.41
2024-02-09 00:00:00,13801.5
2024-02-09 03:00:00,12870.42
2024-02-09 06:00:00,12036.24
2024-02-09 09:00:00,11610.86
2024-02-09 12:00:00,11704.83
2024-02-09 15:00:00,12616.97
2024-02-09 18:00:00,13625.8
2024-02-09 21:00:00,14835.86
2024-02-10 00:00:00,15613.84
2024-02-10 03:00:00,15985.5
2024-02-10 06:00:00,15951.9
2024-02-10 09:00:00,15884.81
2024-02-10 12:00:00,15714.5
2024-02-10 15:00:00,15748.79
2024-02-10 18:00:00,15759.91
2024-02-10 21:00:00,15930.33
2024-02-11 00:00:00,16084.74
2024-02-11 03:00:00,16379.4
2024-02-11 06:00:00,16527.79
2024-02-11 09:00:00,16656.99
2024-02-11 12:00:00,16406.6
2024-02-11 15:00:00,16001.14
2024-02-11 18:00:00,15249.4
2024-02-11 21:00:00,14494.5
2024-02-12 00:00:00,13457.89
2024-02-12 03:00:00,12715.96
2024-02-12 06:00:00,11671.39
2024-02-12 09:00:00,11363.63
2024-02-12 12:00:00,11151.22
2024-02-12 15:00:00,11789.84
2024-02-12 18:00:00,12667.16
2024-02-12 21:00:00,13848.6
2024-02-13 00:00:00,14629.88
2024-02-13 03:00:00,15122.14
2024-02-13 06:00:00,15264.61
2024-02-13 09:00:00,14994.67
2024-02-13 12:00:00,14962.8
2024-02-13 15:00:00,14762.46
2024-02-13 18:00:00,14970
2024-02-13 21:00:00,15027.21
2024-02-14 00:00:00,15400.71
2024-02-14 03:00:00,15645.34
2024-02-14 06:00:00,15955.09
2024-02-14 09:00:00,16033.51
2024-02-14 12:00:00,15962.15
2024-02-14 15:00:00,15507.24
2024-02-14 18:00:00,15009.72
2024-02-14 21:00:00,14285.25
2024-02-15 00:00:00,13605.97
2024-02-15 03:00:00,12932.04
2024-02-15 06:00:00,12461.84
2024-02-15 09:00:00,12301.71
2024-02-15 12:00:00,12643.17
2024-02-15 15:00:00,13390.15
2024-02-15 18:00:00,14408.16
2024-02-15 21:00:00,15464.06
2024-02-16 00:00:00,16177.41
2024-02-16 03:00:00,16599.56
2024-02-16 06:00:00,16696.88
2024-02-16 09:00:00,16491.38
2024-02-16 12:00:00,16279.39
2024-02-16 15:00:00,16015.9
2024-02-16 18:00:00,15892.24
2024-02-16 21:00:00,15847.25
2024-02-17 00:00:00,16037.66
2024-02-17 03:00:00,16173.56
2024-02-17 06:00:00,16479.4
2024-02-17 09:00:00,16385.99
2024-02-17 12:00:00,16289.88
2024-02-17 15:00:00,15772.75
2024-02-17 18:00:00,15180.45
2024-02-17 21:00:00,14329.75
2024-02-18 00:00:00,13573.67
2024-02-18 03:00:00,12664.83
2024-02-18 06:00:00,11988.66
2024-02-18 09:00:00,11461.58
2024-02-18 12:00:00,11374.71
2024-02-18 15:00:00,11599.79
2024-02-18 18:00:00,12222.3
2024-02-18 21:00:00,13107.03
2024-02-19 00:00:00,14109.04
2024-02-19 03:00:00,15062.11
2024-02-19 06:00:00,15966.26
2024-02-19 09:00:00,16685.28
2024-02-19 12:00:00,17152.64
2024-02-19 15:00:00,17639
2024-02-19 18:00:00,17977.15
2024-02-19 21:00:00,18530.8
2024-02-20 00:00:00,18827.8
2024-02-20 03:00:00,18995.44
2024-02-20 06:00:00,18503.34
2024-02-20 09:00:00,17650.81
2024-02-20 12:00:00,16216.08
2024-02-20 15:00:00,14825.36
2024-02-20 18:00:00,13536.5
2024-02-20 21:00:00,12440.91
2024-02-21 00:00:00,11512.33
2024-02-21 03:00:00,10783.08
2024-02-21 06:00:00,10112.64
2024-02-21 09:00:00,9645.075
2024-02-21 12:00:00,9590.862
2024-02-21 15:00:00,9825.713
2024-02-21 18:00:00,10310.42
2024-02-21 21:00:00,10877.41
2024-02-22 00:00:00,11628.2
2024-02-22 03:00:00,12223.63
2024-02-22 06:00:00,12938.84
2024-02-22 09:00:00,13459.83
2024-02-22 12:00:00,13993.21
2024-02-22 15:00:00,13982.45
2024-02-22 18:00:00,14011.11
2024-02-22 21:00:00,13642.65
2024-02-23 00:00:00,13348.94
2024-02-23 03:00:00,13165.54
2024-02-23 06:00:00,13491.95
2024-02-23 09:00:00,13919.36
2024-02-23 12:00:00,14690.6
2024-02-23 15:00:00,15308.45
2024-02-23 18:00:00,15631.21
2024-02-23 21:00:00,15524.24
2024-02-24 00:00:00,15094.16
2024-02-24 03:00:00,14398.86
2024-02-24 06:00:00,13709.67
2024-02-24 09:00:00,13385.05
2024-02-24 12:00:00,13416.7
2024-02-24 15:00:00,13993.22
2024-02-24 18:00:00,14789.2
2024-02-24 21:00:00,15751.19
2024-02-25 00:00:00,16481.68
2024-02-25 03:00:00,16866.57
2024-02-25 06:00:00,17071
2024-02-25 09:00:00,16905.03
2024-02-25 12:00:00,16758.65
2024-02-25 15:00:00,16467.64
2024-02-25 18:00:00,16332.72
2024-02-25 21:00:00,16043.4
2024-02-26 00:00:00,16071.28
2024-02-26 03:00:00,16021.94
2024-02-26 06:00:00,16082.71
2024-02-26 09:00:00,16091.51
2024-02-26 12:00:00,15948.76
2024-02-26 15:00:00,15596.09
2024-02-26 18:00:00,14964.69
2024-02-26 21:00:00,14158.9
2024-02-27 00:00:00,13263.15
2024-02-27 03:00:00,12408.72
2024-02-27 06:00:00,11807.28
2024-02-27 09:00:00,11630.99
2024-02-27 12:00:00,11922.49
2024-02-27 15:00:00,12626.76
2024-02-27 18:00:00,13643.24
2024-02-27 21:00:00,14463.58
2024-02-28 00:00:00,15251.36
2024-02-28 03:00:00,15574.71
2024-02-28 06:00:00,15885.08
2024-02-28 09:00:00,15802.16
2024-02-28 12:00:00,15841.6
2024-02-28 15:00:00,15711.71
2024-02-28 18:00:00,15700.2
2024-02-28 21:00:00,15712.96
2024-02-29 00:00:00,15953.84
2024-02-29 03:00:00,16239.09
2024-02-29 06:00:00,16425.06
2024-02-29 09:00:00,16638.15
2024-02-29 12:00:00,16368.06
2024-02-29 15:00:00,15970.34
2024-02-29 18:00:00,15334.01
2024-02-29 21:00:00,14657.76
2024-03-01 00:00:00,13815.04
2024-03-01 03:00:00,13273.71
2024-03-01 06:00:00,12587.45
2024-03-01 09:00:00,12537.79
2024-03-01 12:00:00,12692.25
2024-03-01 15:00:00,13474.91
2024-03-01 18:00:00,14293.11
2024-03-01 21:00:00,15223.2
2024-03-02 00:00:00,15772.09
2024-03-02 03:00:00,16112.05
2024-03-02 06:00:00,16097.88
2024-03-02 09:00:00,16047.89
2024-03-02 12:00:00,15996.5
2024-03-02 15:00:00,15943.8
2024-03-02 18:00:00,16027.05
2024-03-02 21:00:00,16368.56
2024-03-03 00:00:00,16643.24
2024-03-03 03:00:00,17096.93
2024-03-03 06:00:00,17311.14
2024-03-03 09:00:00,17314.19
2024-03-03 12:00:00,16750.7
2024-03-03 15:00:00,16021.6
2024-03-03 18:00:00,14982.41
2024-03-03 21:00:00,13983.61
2024-03-04 00:00:00,12913.2
2024-03-04 03:00:00,12120.42
2024-03-04 06:00:00,11408.01
2024-03-04 09:00:00,11175.95
2024-03-04 12:00:00,11376.65
2024-03-04 15:00:00,12109.36
2024-03-04 18:00:00,13021.21
2024-03-04 21:00:00,13983.08
2024-03-05 00:00:00,14624.6
2024-03-05 03:00:00,15012.06
2024-03-05 06:00:00,15061.46
2024-03-05 09:00:00,14996.28
2024-03-05 12:00:00,14909.1
2024-03-05 15:00:00,14891.31
2024-03-05 18:00:00,14884.94
2024-03-05 21:00:00,15100.4
2024-03-06 00:00:00,15317.31
2024-03-06 03:00:00,15654.63
2024-03-06 06:00:00,15889.42
2024-03-06 09:00:00,15928.38
2024-03-06 12:00:00,15650.75
2024-03-06 15:00:00,15156.92
2024-03-06 18:00:00,14413.38
2024-03-06 21:00:00,13653.35
2024-03-07 00:00:00,12936.72
2024-03-07 03:00:00,12369.03
2024-03-07 06:00:00,12002.09
2024-03-07 09:00:00,12010.59
2024-03-07 12:00:00,12465.03
2024-03-07 15:00:00,13241.05
2024-03-07 18:00:00,14258.11
2024-03-07 21:00:00,15205.19
2024-03-08 00:00:00,15866.84
2024-03-08 03:00:00,16142.05
2024-03-08 06:00:00,16178.97
2024-03-08 09:00:00,16085.03
2024-03-08 12:00:00,15779.7
2024-03-08 15:00:00,15658.21
2024-03-08 18:00:00,15434.2
2024-03-08 21:00:00,15398.05
2024-03-09 00:00:00,15378.79
2024-03-09 03:00:00,15682.85
2024-03-09 06:00:00,15837.29
2024-03-09 09:00:00,16045.14
2024-03-09 12:00:00,15993.78
2024-03-09 15:00:00,15684.1
2024-03-09 18:00:00,15120.41
2024-03-09 21:00:00,14352.28
2024-03-10 00:00:00,13555.56
2024-03-10 03:00:00,12641.97
2024-03-10 06:00:00,11942.41
2024-03-10 09:00:00,11446.5
2024-03-10 12:00:00,11419.36
2024-03-10 15:00:00,11796.3
2024-03-10 18:00:00,12616.06
2024-03-10 21:00:00,13654.04
2024-03-11 00:00:00,14731.34
2024-03-11 03:00:00,15710.6
2024-03-11 06:00:00,16454.09
2024-03-11 09:00:00,17018.75
2024-03-11 12:00:00,17386.89
2024-03-11 15:00:00,17779.34
2024-03-11 18:00:00,18112.45
2024-03-11 21:00:00,18651.5
2024-03-12 00:00:00,18843.06
2024-03-12 03:00:00,18851.51
2024-03-12 06:00:00,18326.26
2024-03-12 09:00:00,17391.04
2024-03-12 12:00:00,16020.64
2024-03-12 15:00:00,14830.46
2024-03-12 18:00:00,13612.04
2024-03-12 21:00:00,12691.41
2024-03-13 00:00:00,11975.17
2024-03-13 03:00:00,11344.34
2024-03-13 06:00:00,10671.94
2024-03-13 09:00:00,10235.78
2024-03-13 12:00:00,9913.175
2024-03-13 15:00:00,9942.875
2024-03-13 18:00:00,10263.59
2024-03-13 21:00:00,10863.54
2024-03-14 00:00:00,11512.16
2024-03-14 03:00:00,12316.26
2024-03-14 06:00:00,12923.06
2024-03-14 09:00:00,13352.26
2024-03-14 12:00:00,13563.99
2024-03-14 15:00:00,13703.11
2024-03-14 18:00:00,13598.36
2024-03-14 21:00:00,13749.8
2024-03-15 00:00:00,13767.03
2024-03-15 03:00:00,14094.38
2024-03-15 06:00:00,14419.25
2024-03-15 09:00:00,14845.51
2024-03-15 12:00:00,14953.75
2024-03-15 15:00:00,15026.19
2024-03-15 18:00:00,14574.72
2024-03-15 21:00:00,13986.11
2024-03-16 00:00:00,13266.91
2024-03-16 03:00:00,12657.5
2024-03-16 06:00:00,12199.17
2024-03-16 09:00:00,12276.83
2024-03-16 12:00:00,12716.75
2024-03-16 15:00:00,13480.76
2024-03-16 18:00:00,14440.56
2024-03-16 21:00:00,15416.61
2024-03-17 00:00:00,16146.8
2024-03-17 03:00:00,16527.78
2024-03-17 06:00:00,16720.22
2024-03-17 09:00:00,16535.95
2024-03-17 12:00:00,16379.28
2024-03-17 15:00:00,16128.4
2024-03-17 18:00:00,15999.96
2024-03-17 21:00:00,15995.44
2024-03-18 00:00:00,16131.16
2024-03-18 03:00:00,16318.01
2024-03-18 06:00:00,16524.21
2024-03-18 09:00:00,16518.29
2024-03-18 12:00:00,16279.59
2024-03-18 15:00:00,15768.04
2024-03-18 18:00:00,15078.58
2024-03-18 21:00:00,14207.83
2024-03-19 00:00:00,13384.76
2024-03-19 03:00:00,12579.99
2024-03-19 06:00:00,12048.91
2024-03-19 09:00:00,11766.8
2024-03-19 12:00:00,12065.31
2024-03-19 15:00:00,12698.54
2024-03-19 18:00:00,13539.5
2024-03-19 21:00:00,14417.06
2024-03-20 00:00:00,15043.7
2024-03-20 03:00:00,15173.03
2024-03-20 06:00:00,15106.5
2024-03-20 09:00:00,14796.24
2024-03-20 12:00:00,14410.58
2024-03-20 15:00:00,14202.89
2024-03-20 18:00:00,14138.99
2024-03-20 21:00:00,14363.96
2024-03-21 00:00:00,14739.4
2024-03-21 03:00:00,15303.11
2024-03-21 06:00:00,15749.76
2024-03-21 09:00:00,16014.9
2024-03-21 12:00:00,15818.2
2024-03-21 15:00:00,15485.8
2024-03-21 18:00:00,14774.89
2024-03-21 21:00:00,14115.66
2024-03-22 00:00:00,13424.99
2024-03-22 03:00:00,12891.05
2024-03-22 06:00:00,12469.15
2024-03-22 09:00:00,12383.79
2024-03-22 12:00:00,12619.15
2024-03-22 15:00:00,13384.91
2024-03-22 18:00:00,14290.56
2024-03-22 21:00:00,15297.55
2024-03-23 00:00:00,16064.46
2024-03-23 03:00:00,16449.06
2024-03-23 06:00:00,16370.29
2024-03-23 09:00:00,16121.61
2024-03-23 12:00:00,15606.74
2024-03-23 15:00:00,15224.86
2024-03-23 18:00:00,14956.15
2024-03-23 21:00:00,14993.88
2024-03-24 00:00:00,15058.72
2024-03-24 03:00:00,15393.09
2024-03-24 06:00:00,15484.31
2024-03-24 09:00:00,15574.39
2024-03-24 12:00:00,15225.9
2024-03-24 15:00:00,14780.74
2024-03-24 18:00:00,13962.2
2024-03-24 21:00:00,13140.85
2024-03-25 00:00:00,12240.85
2024-03-25 03:00:00,11484.3
2024-03-25 06:00:00,10949.38
2024-03-25 09:00:00,10845.24
2024-03-25 12:00:00,11304.65
2024-03-25 15:00:00,12051.05
2024-03-25 18:00:00,13228.36
2024-03-25 21:00:00,14239.65
2024-03-26 00:00:00,15114.42
2024-03-26 03:00:00,15691.09
2024-03-26 06:00:00,15802.6
2024-03-26 09:00:00,15907.05
2024-03-26 12:00:00,15721.47
2024-03-26 15:00:00,15560.66
2024-03-26 18:00:00,15646.47
2024-03-26 21:00:00,15843.64
2024-03-27 00:00:00,16159.03
2024-03-27 03:00:00,16612.7
2024-03-27 06:00:00,16803.59
2024-03-27 09:00:00,16488.24
2024-03-27 12:00:00,15958.38
2024-03-27 15:00:00,14881.28
2024-03-27 18:00:00,13941.28
2024-03-27 21:00:00,13114.44
2024-03-28 00:00:00,12536.5
2024-03-28 03:00:00,12168.78
2024-03-28 06:00:00,12054.97
2024-03-28 09:00:00,12059.42
2024-03-28 12:00:00,12308.22
2024-03-28 15:00:00,12718.25
2024-03-28 18:00:00,13318.95
2024-03-28 21:00:00,13825.04
2024-03-29 00:00:00,14209.5
2024-03-29 03:00:00,14330.06
2024-03-29 06:00:00,14312.42
2024-03-29 09:00:00,14021.01
2024-03-29 12:00:00,13839.11
2024-03-29 15:00:00,13669.31
2024-03-29 18:00:00,13734.09
2024-03-29 21:00:00,13864.31
2024-03-30 00:00:00,14110.91
2024-03-30 03:00:00,14609.63
2024-03-30 06:00:00,14937.3
2024-03-30 09:00:00,15524.22
2024-03-30 12:00:00,15867.3
2024-03-30 15:00:00,16185.95
2024-03-30 18:00:00,16067.78
2024-03-30 21:00:00,15798.36
2024-03-31 00:00:00,15092.09
2024-03-31 03:00:00,14304.06
2024-03-31 06:00:00,13590.19
2024-03-31 09:00:00,12992.16
2024-03-31 12:00:00,12828.67
2024-03-31 15:00:00,13017.31
2024-03-31 18:00:00,13484.36
2024-03-31 21:00:00,14271.74
2024-04-01 00:00:00,15154.78
2024-04-01 03:00:00,16028.24
2024-04-01 06:00:00,16700.1
2024-04-01 09:00:00,17174.76
2024-04-01 12:00:00,17494.97
2024-04-01 15:00:00,17585.84
2024-04-01 18:00:00,17806.31
2024-04-01 21:00:00,18058.36
2024-04-02 00:00:00,18421.04
2024-04-02 03:00:00,18274
2024-04-02 06:00:00,17986.51
2024-04-02 09:00:00,17033.78
2024-04-02 12:00:00,15743.6
2024-04-02 15:00:00,14399.09
2024-04-02 18:00:00,13231.54
2024-04-02 21:00:00,12180.95
2024-04-03 00:00:00,11460.15
